
	Warning... 
	   Date Selected:                 20180101:0100
	   First Entry In Datebase:       20180215:0100
	   ...Resetting Date Selected To: 20180215:0100
hancock
hourly summary

date,time,atmp,pcpn,relh,srad,wspd
08/20/2018,05:00,19.0,0.00,100.0,0.0,0.3
08/20/2018,06:00,18.9,0.00,100.0,0.0,0.3
08/20/2018,07:00,19.2,0.00,100.0,33.6,0.6
08/20/2018,08:00,19.8,0.00,99.7,97.8,0.8
08/20/2018,09:00,20.3,0.00,97.6,237.0,0.8
08/20/2018,10:00,20.8,0.00,94.7,267.3,0.8
08/20/2018,11:00,21.6,0.00,94.5,557.8,1.4
08/20/2018,12:00,22.8,0.00,88.6,772.9,1.3
08/20/2018,13:00,22.9,0.00,89.5,511.6,1.3
08/20/2018,14:00,23.0,0.00,90.7,544.1,1.7
08/20/2018,15:00,22.9,0.00,91.8,410.5,1.8
08/20/2018,16:00,23.8,0.00,86.1,874.6,2.2
08/20/2018,17:00,24.0,0.00,82.2,742.5,2.6
08/20/2018,18:00,23.1,0.00,87.0,217.4,2.3
08/20/2018,19:00,22.2,1.52,93.7,44.9,1.2
08/20/2018,20:00,20.8,5.33,100.0,3.7,0.5
08/20/2018,21:00,19.8,2.29,100.0,0.0,1.4
08/20/2018,22:00,19.0,3.05,100.0,0.0,1.6
08/20/2018,23:00,18.3,2.03,100.0,0.0,1.4
08/20/2018,24:00,18.7,2.03,100.0,0.0,1.8
08/21/2018,01:00,19.1,2.54,100.0,0.0,2.3
08/21/2018,02:00,18.8,3.81,100.0,0.0,2.4
08/21/2018,03:00,18.4,2.29,100.0,0.0,1.7
08/21/2018,04:00,18.2,0.25,100.0,0.0,1.6
08/21/2018,05:00,18.2,0.00,100.0,0.0,1.4
08/21/2018,06:00,18.1,0.00,100.0,0.0,1.3
08/21/2018,07:00,18.1,0.00,100.0,32.8,1.6
08/21/2018,08:00,18.4,0.00,100.0,141.9,2.1
08/21/2018,09:00,18.8,0.00,100.0,243.6,2.8
08/21/2018,10:00,19.3,0.00,98.8,698.9,3.2
08/21/2018,11:00,20.0,0.00,90.1,774.1,3.3
08/21/2018,12:00,20.1,0.00,85.4,771.6,3.1
08/21/2018,13:00,19.9,0.00,85.4,793.8,3.4
08/21/2018,14:00,20.4,0.00,81.5,988.6,3.2
08/21/2018,15:00,20.4,0.00,80.0,550.4,3.1
08/21/2018,16:00,21.0,0.00,74.8,1220.8,3.5
08/21/2018,17:00,21.3,0.00,65.2,802.9,3.7
08/21/2018,18:00,20.0,0.00,65.3,266.1,3.4
08/21/2018,19:00,18.7,0.00,66.2,124.9,2.8
08/21/2018,20:00,17.9,0.00,70.8,70.3,2.1
08/21/2018,21:00,15.5,0.00,83.4,0.7,1.2
08/21/2018,22:00,14.3,0.00,88.4,0.0,1.2
08/21/2018,23:00,13.1,0.00,96.3,0.0,0.7
08/21/2018,24:00,11.9,0.00,100.0,0.0,0.2
08/22/2018,01:00,10.9,0.00,100.0,0.0,0.2
08/22/2018,02:00,10.4,0.00,100.0,0.0,0.2
08/22/2018,03:00,10.3,0.00,100.0,0.0,0.2
08/22/2018,04:00,9.9,0.00,100.0,0.0,0.2
08/22/2018,05:00,10.3,0.00,100.0,0.0,0.2
08/22/2018,06:00,10.2,0.00,100.0,0.4,0.2
08/22/2018,07:00,9.9,0.00,100.0,59.6,0.2
08/22/2018,08:00,12.3,0.00,100.0,571.7,0.5
08/22/2018,09:00,14.6,0.00,95.4,1165.9,1.3
08/22/2018,10:00,18.0,0.00,75.2,1766.2,1.5
08/22/2018,11:00,20.9,0.00,58.6,2255.2,2.1
08/22/2018,12:00,22.6,0.00,48.9,2562.3,2.6
08/22/2018,13:00,23.6,0.00,41.0,2638.5,2.7
08/22/2018,14:00,24.6,0.00,37.6,2789.8,2.8
08/22/2018,15:00,24.4,0.00,37.0,2247.6,2.4
08/22/2018,16:00,25.0,0.00,36.7,2148.2,2.2
08/22/2018,17:00,24.8,0.00,36.9,1490.5,2.0
08/22/2018,18:00,24.5,0.00,36.8,1032.4,1.6
08/22/2018,19:00,23.9,0.00,41.2,572.3,1.0
08/22/2018,20:00,21.4,0.00,52.9,111.9,0.3
08/22/2018,21:00,18.2,0.00,67.3,0.7,0.3
08/22/2018,22:00,15.6,0.00,81.3,0.0,0.2
08/22/2018,23:00,14.6,0.00,86.5,0.0,0.2
08/22/2018,24:00,13.7,0.00,94.3,0.0,0.2
08/23/2018,01:00,13.0,0.00,99.6,0.0,0.2
08/23/2018,02:00,13.1,0.00,95.4,0.0,0.2
08/23/2018,03:00,13.1,0.00,92.8,0.0,0.4
08/23/2018,04:00,13.1,0.00,90.2,0.0,0.4
08/23/2018,05:00,12.4,0.00,95.8,0.0,0.2
08/23/2018,06:00,11.7,0.00,99.9,0.4,0.2
08/23/2018,07:00,12.0,0.00,99.7,57.5,0.3
08/23/2018,08:00,14.2,0.00,91.0,549.8,0.6
08/23/2018,09:00,17.2,0.00,79.8,1128.3,1.0
08/23/2018,10:00,19.6,0.00,70.9,1708.9,1.3
08/23/2018,11:00,21.9,0.00,63.1,2201.0,1.2
08/23/2018,12:00,23.7,0.00,54.4,2531.4,1.6
08/23/2018,13:00,24.5,0.00,48.7,2403.5,2.2
08/23/2018,14:00,25.1,0.00,47.6,2557.5,2.3
08/23/2018,15:00,25.2,0.00,46.7,2285.2,2.4
08/23/2018,16:00,25.2,0.00,46.6,2086.4,2.4
08/23/2018,17:00,25.2,0.00,46.3,1659.4,2.1
08/23/2018,18:00,24.7,0.00,47.7,1112.1,2.1
08/23/2018,19:00,23.4,0.00,54.1,430.1,1.2
08/23/2018,20:00,21.3,0.00,66.4,110.4,0.7
08/23/2018,21:00,18.5,0.00,80.0,0.2,0.2
08/23/2018,22:00,18.8,0.00,76.0,0.0,0.6
08/23/2018,23:00,19.5,0.00,72.9,0.0,1.1
08/23/2018,24:00,19.4,0.00,72.7,0.0,1.6
08/24/2018,01:00,19.2,0.00,74.8,0.0,2.0
08/24/2018,02:00,18.7,0.00,78.3,0.0,1.8
08/24/2018,03:00,17.6,0.00,84.7,0.0,0.9
08/24/2018,04:00,17.8,0.00,84.2,0.0,1.4
08/24/2018,05:00,17.7,0.00,83.9,0.0,1.8
08/24/2018,06:00,17.8,0.00,83.3,0.0,1.7
08/24/2018,07:00,17.7,0.00,85.3,9.7,2.0
08/24/2018,08:00,18.0,0.00,83.8,86.5,1.6
08/24/2018,09:00,16.9,2.54,96.6,77.4,1.0
08/24/2018,10:00,17.0,0.25,100.0,282.3,2.1
08/24/2018,11:00,16.7,0.25,100.0,328.8,2.7
08/24/2018,12:00,17.1,0.00,100.0,464.2,3.2
08/24/2018,13:00,17.7,0.00,99.8,436.3,3.4
08/24/2018,14:00,18.2,0.00,99.8,362.7,3.3
08/24/2018,15:00,18.1,0.00,100.0,297.8,2.8
08/24/2018,16:00,18.0,0.00,100.0,386.2,3.1
08/24/2018,17:00,18.2,0.00,98.4,199.9,3.0
08/24/2018,18:00,17.9,0.25,100.0,74.1,2.5
08/24/2018,19:00,17.5,0.00,100.0,48.0,2.3
08/24/2018,20:00,17.3,0.25,100.0,6.5,2.3
08/24/2018,21:00,17.3,0.00,100.0,0.0,2.3
08/24/2018,22:00,17.4,0.25,100.0,0.0,2.5
08/24/2018,23:00,17.4,0.00,100.0,0.0,2.5
08/24/2018,24:00,17.5,0.25,100.0,0.0,2.4
08/25/2018,01:00,17.6,0.00,100.0,0.0,2.1
08/25/2018,02:00,17.7,0.00,100.0,0.0,1.8
08/25/2018,03:00,17.8,0.25,100.0,0.0,1.5
08/25/2018,04:00,18.0,0.00,100.0,0.0,0.7
08/25/2018,05:00,18.2,0.00,100.0,0.0,0.6
08/25/2018,06:00,18.3,0.25,100.0,0.0,0.4
08/25/2018,07:00,18.5,0.00,100.0,16.6,0.3
08/25/2018,08:00,18.8,0.00,100.0,100.1,0.6
08/25/2018,09:00,19.1,0.00,100.0,329.9,0.8
08/25/2018,10:00,19.5,0.00,100.0,450.0,1.0
08/25/2018,11:00,20.5,0.00,99.2,615.5,1.2
08/25/2018,12:00,21.7,0.00,89.8,1181.8,1.1
08/25/2018,13:00,22.6,0.00,81.4,1441.9,1.0
08/25/2018,14:00,24.0,0.00,76.2,1787.1,1.4
08/25/2018,15:00,24.4,0.00,74.2,1551.0,1.5
08/25/2018,16:00,25.2,0.00,70.8,1758.3,1.8
08/25/2018,17:00,25.5,0.00,69.9,1364.4,1.5
08/25/2018,18:00,25.5,0.00,69.0,976.6,1.3
08/25/2018,19:00,24.7,0.00,71.9,447.1,0.7
08/25/2018,20:00,22.5,0.00,84.6,64.9,0.2
08/25/2018,21:00,19.7,0.00,99.8,0.1,0.2
08/25/2018,22:00,18.4,0.00,100.0,0.0,0.2
08/25/2018,23:00,17.6,0.00,100.0,0.0,0.2
08/25/2018,24:00,16.9,0.00,100.0,0.0,0.2
08/26/2018,01:00,16.5,0.00,100.0,0.0,0.2
08/26/2018,02:00,16.0,0.00,100.0,0.0,0.2
08/26/2018,03:00,15.8,0.00,100.0,0.0,0.2
08/26/2018,04:00,15.3,0.00,100.0,0.0,0.2
08/26/2018,05:00,15.0,0.00,100.0,0.0,0.2
08/26/2018,06:00,15.0,0.00,100.0,0.1,0.2
08/26/2018,07:00,15.5,0.00,100.0,43.2,0.2
08/26/2018,08:00,18.9,0.00,100.0,445.2,1.1
08/26/2018,09:00,21.1,0.00,100.0,603.3,1.2
08/26/2018,10:00,21.2,0.00,100.0,450.2,0.9
08/26/2018,11:00,21.9,0.00,99.6,745.3,1.1
08/26/2018,12:00,23.8,0.00,88.4,1180.8,0.9
08/26/2018,13:00,26.1,0.00,79.7,1958.8,1.3
08/26/2018,14:00,26.9,0.00,77.5,1939.0,1.9
08/26/2018,15:00,26.5,0.00,83.3,735.1,2.3
08/26/2018,16:00,24.9,6.35,94.6,44.3,1.2
08/26/2018,17:00,21.9,22.35,99.9,11.3,1.6
08/26/2018,18:00,21.1,4.06,100.0,183.0,0.9
08/26/2018,19:00,21.3,0.00,100.0,82.4,1.0
08/26/2018,20:00,21.2,0.00,100.0,5.3,1.3
08/26/2018,21:00,20.9,1.52,100.0,0.0,1.1
08/26/2018,22:00,20.9,0.00,100.0,0.0,1.0
08/26/2018,23:00,20.8,0.00,100.0,0.0,1.3
08/26/2018,24:00,20.8,0.51,100.0,0.0,1.4
08/27/2018,01:00,20.7,0.25,100.0,0.0,0.7
08/27/2018,02:00,20.7,0.00,100.0,0.0,0.5
08/27/2018,03:00,20.7,6.10,100.0,0.0,0.5
08/27/2018,04:00,20.7,0.51,100.0,0.0,0.3
08/27/2018,05:00,20.6,0.00,100.0,0.0,1.0
08/27/2018,06:00,20.8,0.00,100.0,0.0,0.6
08/27/2018,07:00,21.0,0.00,100.0,39.7,1.5
08/27/2018,08:00,21.9,0.00,100.0,207.4,2.1
08/27/2018,09:00,22.9,0.00,100.0,397.6,1.4
08/27/2018,10:00,23.7,0.00,100.0,366.5,1.2
08/27/2018,11:00,24.1,0.00,100.0,491.6,1.4
08/27/2018,12:00,26.2,0.00,89.8,2173.3,2.9
08/27/2018,13:00,27.4,0.00,79.5,2250.3,3.0
08/27/2018,14:00,27.3,0.00,78.1,1787.6,3.2
08/27/2018,15:00,27.2,0.00,80.2,1143.9,3.1
08/27/2018,16:00,27.9,0.00,79.1,1490.6,3.3
08/27/2018,17:00,28.5,0.00,77.2,1192.4,3.1
08/27/2018,18:00,28.7,0.00,75.1,811.0,3.4
08/27/2018,19:00,27.8,0.00,80.9,224.8,2.8
08/27/2018,20:00,26.8,0.00,82.8,15.0,2.4
08/27/2018,21:00,25.9,0.00,88.3,0.0,1.9
08/27/2018,22:00,21.2,20.32,97.1,0.0,2.2
08/27/2018,23:00,19.6,7.11,100.0,0.0,2.2
08/27/2018,24:00,20.3,1.02,100.0,0.0,2.0
08/28/2018,01:00,20.6,0.25,100.0,0.0,2.0
08/28/2018,02:00,20.4,1.27,100.0,0.0,3.2
08/28/2018,03:00,20.7,4.06,100.0,0.0,3.0
08/28/2018,04:00,20.4,3.05,100.0,0.0,2.0
08/28/2018,05:00,20.8,1.27,100.0,0.0,2.3
08/28/2018,06:00,20.7,0.00,100.0,0.0,1.9
08/28/2018,07:00,20.6,0.00,100.0,50.6,1.1
08/28/2018,08:00,22.0,0.00,100.0,429.8,1.5
08/28/2018,09:00,23.6,0.00,98.0,992.2,2.2
08/28/2018,10:00,25.3,0.00,92.5,1484.6,2.0
08/28/2018,11:00,26.0,0.00,90.4,1008.1,1.6
08/28/2018,12:00,26.0,0.00,91.4,586.1,1.2
08/28/2018,13:00,26.6,0.00,88.0,1022.6,0.8
08/28/2018,14:00,26.2,3.56,92.8,254.1,0.6
08/28/2018,15:00,23.3,25.65,99.8,15.5,3.4
08/28/2018,16:00,19.8,5.84,100.0,5.8,2.3
08/28/2018,17:00,20.1,1.78,100.0,23.0,0.9
08/28/2018,18:00,20.1,1.52,100.0,41.5,1.1
08/28/2018,19:00,19.9,0.00,100.0,103.8,1.1
08/28/2018,20:00,19.9,0.00,100.0,11.5,1.0
08/28/2018,21:00,19.9,1.78,100.0,0.0,0.6
08/28/2018,22:00,19.6,2.29,100.0,0.0,0.9
08/28/2018,23:00,19.2,0.51,100.0,0.0,0.8
08/28/2018,24:00,18.6,0.00,100.0,0.0,0.8
08/29/2018,01:00,18.0,0.00,100.0,0.0,1.3
08/29/2018,02:00,17.1,0.00,100.0,0.0,1.7
08/29/2018,03:00,16.2,0.00,100.0,0.0,2.1
08/29/2018,04:00,15.8,0.00,100.0,0.0,1.9
08/29/2018,05:00,15.3,0.00,100.0,0.0,1.7
08/29/2018,06:00,15.0,0.00,100.0,0.0,2.3
08/29/2018,07:00,14.2,0.00,100.0,16.2,2.8
08/29/2018,08:00,13.4,0.00,100.0,206.7,2.6
08/29/2018,09:00,14.4,0.00,97.2,954.1,3.1
08/29/2018,10:00,15.4,0.00,91.8,1133.9,2.5
08/29/2018,11:00,16.5,0.00,82.9,1470.5,2.7
08/29/2018,12:00,17.7,0.00,74.8,1816.9,2.9
08/29/2018,13:00,19.2,0.00,68.1,2326.2,2.9
08/29/2018,14:00,19.9,0.00,64.0,2259.2,3.4
08/29/2018,15:00,19.9,0.00,64.7,2058.8,3.0
08/29/2018,16:00,20.5,0.00,58.9,1937.7,3.0
08/29/2018,17:00,20.1,0.00,60.0,1120.4,2.6
08/29/2018,18:00,20.1,0.00,59.7,977.4,2.3
08/29/2018,19:00,19.3,0.00,63.9,403.6,1.2
08/29/2018,20:00,17.4,0.00,79.5,50.8,0.3
08/29/2018,21:00,14.7,0.00,98.7,0.0,0.2
08/29/2018,22:00,14.2,0.00,100.0,0.0,0.2
08/29/2018,23:00,13.1,0.00,100.0,0.0,0.2
08/29/2018,24:00,12.3,0.00,100.0,0.0,0.2
08/30/2018,01:00,13.0,0.00,100.0,0.0,0.2
08/30/2018,02:00,13.1,0.00,100.0,0.0,0.2
08/30/2018,03:00,11.8,0.00,100.0,0.0,0.2
08/30/2018,04:00,11.1,0.00,100.0,0.0,0.2
08/30/2018,05:00,10.8,0.00,100.0,0.0,0.2
08/30/2018,06:00,11.6,0.00,100.0,0.0,0.3
08/30/2018,07:00,12.5,0.00,100.0,29.2,0.5
08/30/2018,08:00,13.5,0.00,100.0,488.5,0.8
08/30/2018,09:00,14.9,0.00,100.0,731.7,1.7
08/30/2018,10:00,16.2,0.00,98.1,1070.6,2.1
08/30/2018,11:00,17.9,0.00,86.0,2023.5,2.2
08/30/2018,12:00,19.4,0.00,72.9,2093.8,2.6
08/30/2018,13:00,20.1,0.00,68.2,1754.1,2.2
08/30/2018,14:00,21.3,0.00,62.2,2242.9,2.2
08/30/2018,15:00,21.6,0.00,60.0,1988.1,2.3
08/30/2018,16:00,21.8,0.00,60.1,1510.5,2.2
08/30/2018,17:00,22.0,0.00,61.0,1554.6,2.3
08/30/2018,18:00,21.6,0.00,64.0,904.2,2.1
08/30/2018,19:00,21.2,0.00,66.7,479.8,1.1
08/30/2018,20:00,18.9,0.00,78.4,35.8,0.4
08/30/2018,21:00,17.4,0.00,86.4,0.0,0.5
08/30/2018,22:00,16.8,0.00,92.4,0.0,1.1
08/30/2018,23:00,16.1,0.00,99.7,0.0,1.4
08/30/2018,24:00,15.7,0.00,100.0,0.0,2.0
08/31/2018,01:00,15.6,0.00,99.7,0.0,2.4
08/31/2018,02:00,15.3,0.00,99.9,0.0,2.2
08/31/2018,03:00,15.1,0.00,96.4,0.0,1.7
08/31/2018,04:00,14.6,0.00,92.5,0.0,1.5
08/31/2018,05:00,14.4,0.00,92.7,0.0,1.6
08/31/2018,06:00,14.1,0.00,95.5,0.0,1.6
08/31/2018,07:00,14.0,0.00,94.1,28.4,1.9
08/31/2018,08:00,15.2,0.00,87.3,459.0,2.1
08/31/2018,09:00,17.6,0.00,81.2,631.0,2.2
08/31/2018,10:00,19.1,0.00,80.3,1263.0,2.2
08/31/2018,11:00,22.2,0.00,75.1,2152.8,2.9
08/31/2018,12:00,23.9,0.00,73.4,2347.6,3.3
08/31/2018,13:00,25.0,0.00,73.4,1972.6,3.5
08/31/2018,14:00,25.9,0.00,71.7,2218.2,3.5
08/31/2018,15:00,26.2,0.00,71.6,1623.1,4.0
08/31/2018,16:00,26.8,0.00,70.3,1786.6,3.8
08/31/2018,17:00,26.9,0.00,70.9,1276.5,3.6
08/31/2018,18:00,26.4,0.00,73.1,840.9,3.4
08/31/2018,19:00,25.4,0.00,78.9,274.5,2.5
08/31/2018,20:00,24.1,0.00,86.7,24.9,1.8
08/31/2018,21:00,23.4,0.00,90.8,0.0,1.7
08/31/2018,22:00,22.7,0.00,96.5,0.0,1.7
08/31/2018,23:00,22.3,0.00,100.0,0.0,2.0
08/31/2018,24:00,22.2,0.00,97.9,0.0,2.2
09/01/2018,01:00,21.9,0.00,99.3,0.0,1.4
09/01/2018,02:00,21.6,0.00,99.9,0.0,1.9
09/01/2018,03:00,21.0,0.00,100.0,0.0,1.9
09/01/2018,04:00,20.5,0.00,100.0,0.0,1.7
09/01/2018,05:00,20.4,0.00,100.0,0.0,1.7
09/01/2018,06:00,20.9,0.00,100.0,0.0,2.1
09/01/2018,07:00,21.3,0.00,100.0,2.3,1.3
09/01/2018,08:00,21.3,0.25,100.0,17.0,1.1
09/01/2018,09:00,20.8,0.51,100.0,131.3,1.0
09/01/2018,10:00,21.5,0.00,98.4,664.5,0.4
09/01/2018,11:00,22.2,0.00,95.7,719.1,1.1
09/01/2018,12:00,22.8,0.00,95.5,744.1,1.7
09/01/2018,13:00,22.6,0.00,93.8,754.1,1.5
09/01/2018,14:00,23.6,0.00,86.6,1418.8,1.2
09/01/2018,15:00,24.5,0.00,80.4,1868.7,1.0
09/01/2018,16:00,25.7,0.00,72.7,1410.7,1.0
09/01/2018,17:00,25.5,0.00,75.4,1127.3,2.0
09/01/2018,18:00,25.3,0.00,73.7,861.8,1.6
09/01/2018,19:00,24.4,0.00,80.2,328.7,1.4
09/01/2018,20:00,23.3,0.00,89.6,58.8,0.7
09/01/2018,21:00,21.7,0.00,99.2,0.0,0.2
09/01/2018,22:00,20.6,0.00,100.0,0.0,0.3
09/01/2018,23:00,20.7,0.00,100.0,0.0,0.4
09/01/2018,24:00,20.6,0.00,100.0,0.0,0.2
09/02/2018,01:00,20.3,0.00,100.0,0.0,0.4
09/02/2018,02:00,21.4,0.00,100.0,0.0,0.7
09/02/2018,03:00,21.6,0.00,100.0,0.0,1.3
09/02/2018,04:00,22.0,0.00,99.7,0.0,2.1
09/02/2018,05:00,21.0,1.02,100.0,0.0,1.4
09/02/2018,06:00,21.2,0.00,100.0,0.0,2.5
09/02/2018,07:00,21.2,0.00,100.0,26.1,1.2
09/02/2018,08:00,20.9,0.00,100.0,115.6,0.9
09/02/2018,09:00,21.3,0.00,100.0,287.3,1.8
09/02/2018,10:00,21.8,0.00,100.0,477.5,1.5
09/02/2018,11:00,21.9,0.00,100.0,431.2,1.4
09/02/2018,12:00,23.1,0.00,94.7,1357.9,1.8
09/02/2018,13:00,23.3,0.00,89.9,371.6,1.3
09/02/2018,14:00,22.3,0.76,95.4,390.8,1.5
09/02/2018,15:00,22.1,0.25,94.8,627.9,1.4
09/02/2018,16:00,21.5,0.25,94.2,301.7,1.3
09/02/2018,17:00,20.4,1.02,100.0,163.5,0.6
09/02/2018,18:00,20.1,0.76,100.0,87.0,1.1
09/02/2018,19:00,19.9,0.00,100.0,137.3,1.1
09/02/2018,20:00,19.7,0.00,100.0,40.2,0.5
09/02/2018,21:00,19.1,0.00,100.0,0.0,0.2
09/02/2018,22:00,18.8,0.00,100.0,0.0,0.2
09/02/2018,23:00,18.8,0.00,100.0,0.0,0.8
09/02/2018,24:00,18.4,0.00,100.0,0.0,0.4
09/03/2018,01:00,18.2,0.00,100.0,0.0,0.2
09/03/2018,02:00,17.9,0.00,100.0,0.0,0.2
09/03/2018,03:00,17.9,0.00,100.0,0.0,0.2
09/03/2018,04:00,17.9,0.25,100.0,0.0,0.2
09/03/2018,05:00,17.5,0.00,100.0,0.0,0.2
09/03/2018,06:00,16.9,0.00,100.0,0.0,0.2
09/03/2018,07:00,16.8,0.00,100.0,45.1,0.2
09/03/2018,08:00,17.3,0.00,100.0,275.6,0.2
09/03/2018,09:00,18.5,0.00,100.0,577.6,0.8
09/03/2018,10:00,19.4,0.00,100.0,669.9,0.8
09/03/2018,11:00,20.1,0.00,100.0,730.8,0.8
09/03/2018,12:00,20.5,0.00,100.0,700.7,0.8
09/03/2018,13:00,20.8,0.00,100.0,658.8,1.1
09/03/2018,14:00,21.4,0.00,100.0,579.7,1.1
09/03/2018,15:00,21.3,0.00,100.0,383.5,1.0
09/03/2018,16:00,21.6,0.00,100.0,457.8,0.6
09/03/2018,17:00,21.8,0.00,100.0,413.0,0.7
09/03/2018,18:00,21.4,1.02,100.0,117.9,0.6
09/03/2018,19:00,21.1,0.51,100.0,78.6,0.7
09/03/2018,20:00,20.9,0.51,100.0,6.6,0.8
09/03/2018,21:00,20.8,3.81,100.0,0.0,1.4
09/03/2018,22:00,20.7,5.33,100.0,0.0,1.4
09/03/2018,23:00,20.5,5.59,100.0,0.0,1.5
09/03/2018,24:00,20.4,5.08,100.0,0.0,1.8
09/04/2018,01:00,20.4,14.73,100.0,0.0,1.0
09/04/2018,02:00,20.4,7.62,100.0,0.0,0.8
09/04/2018,03:00,20.6,7.11,100.0,0.0,1.6
09/04/2018,04:00,21.0,0.00,100.0,0.0,2.2
09/04/2018,05:00,21.2,0.00,100.0,0.0,1.9
09/04/2018,06:00,21.2,0.00,100.0,0.0,1.0
09/04/2018,07:00,20.9,0.00,100.0,20.1,1.4
09/04/2018,08:00,21.5,0.00,100.0,293.7,1.9
09/04/2018,09:00,23.1,0.00,100.0,754.2,1.8
09/04/2018,10:00,24.1,0.00,99.3,1170.2,1.5
09/04/2018,11:00,26.5,0.00,87.9,2103.1,1.8
09/04/2018,12:00,27.8,0.00,79.0,2049.2,2.6
09/04/2018,13:00,28.4,0.00,74.8,1755.9,2.3
09/04/2018,14:00,29.1,0.00,70.8,1679.7,2.1
09/04/2018,15:00,29.5,0.00,67.8,1899.8,2.0
09/04/2018,16:00,29.1,0.00,69.1,1230.1,1.9
09/04/2018,17:00,29.0,0.00,70.0,1042.8,1.9
09/04/2018,18:00,28.6,0.00,72.7,679.3,2.0
09/04/2018,19:00,27.4,0.00,81.9,199.4,1.0
09/04/2018,20:00,25.8,0.00,90.5,16.8,0.5
